39 495 211
40 489 204
41 478 192
42 463 174
43 448 149
44 436 122
45 416 95
46 397 75
47 378 58
48 359 44
49 341 35
50 321 28
51 302 25
52 267 29
53 248 36
54 228 47
55 208 63
56 187 84
57 165 110
58 143 141
59 123 178
60 103 218
61 86 260
